LayerName,LayerType,Theoretical Flops,flop_count_sp
resnetv23_stage3_conv12_fwd,Conv,115605504,264291328
resnetv23_stage3__plus5,ElementWise,50176,200704
resnetv23_stage4_batchnorm0_fwd,BatchNorm,100352,953344
resnetv23_stage4_activation0,Relu,100352,50176
resnetv23_stage4_conv0_fwd,Conv,57802752,151020032
resnetv23_stage4_batchnorm1_fwd,BatchNorm,50176,476672
resnetv23_stage4_activation1,Relu,50176,25088
resnetv23_stage4_conv1_fwd,Conv,115605504,302014976
resnetv23_stage4_conv2_fwd,Conv,6422528,16802304
resnetv23_stage4__plus0,ElementWise,25088,100352
resnetv23_stage4_batchnorm2_fwd,BatchNorm,50176,476672
resnetv23_stage4_activation2,Relu,50176,25088
resnetv23_stage4_conv3_fwd,Conv,115605504,302014976
resnetv23_stage4_batchnorm3_fwd,BatchNorm,50176,476672
resnetv23_stage4_activation3,Relu,50176,25088
resnetv23_stage4_conv4_fwd,Conv,115605504,302014976
resnetv23_stage4__plus1,ElementWise,25088,100352
resnetv23_stage4_batchnorm4_fwd,BatchNorm,50176,476672
resnetv23_stage4_activation4,Relu,50176,25088
resnetv23_stage4_conv5_fwd,Conv,115605504,302014976
resnetv23_stage4_batchnorm5_fwd,BatchNorm,50176,476672
resnetv23_stage4_activation5,Relu,50176,25088
resnetv23_stage4_conv6_fwd,Conv,115605504,302014976
resnetv23_stage4__plus2,ElementWise,25088,100352
resnetv23_batchnorm2_fwd,BatchNorm,50176,476672
resnetv23_relu1_fwd,Relu,50176,25088
resnetv23_dense0_fwd,Gemm,513000,1073256
